barra_mnemotecnico	barra_referencia_mnemotecnico	fecha	hora	costo_en_dolares	costo_en_pesos	nombre
BA01T035SE003T030	BA02T002SE032T002	2020-02-17	23	40,13	31,90817	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-17	24	35,54	28,25856	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	1	36,26	28,74439	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	2	36,26	28,74439	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	3	35,07	27,80104	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	4	34,83	27,61079	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	5	34,91	27,6742	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	6	43,17	34,22215	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	7	43,71	34,65023	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	8	43,71	34,65023	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	9	41,35	32,77939	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	10	34,57	27,40468	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	11	32,83	26,02533	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	12	41,07	32,55742	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	13	38,13	30,22679	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	14	28,24	22,3867	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	15	27,66	21,92691	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	16	27,66	21,92691	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	17	27,74	21,99033	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	18	27,88	22,10131	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	19	29,92	23,71848	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	20	35,98	28,52243	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	21	44,63	35,37954	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	22	43,51	34,49168	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	23	37,24	29,52127	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-18	24	35,14	27,85653	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	1	34,32	27,17972	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	2	35,28	27,94	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	3	35,56	28,16174	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	4	35,56	28,16174	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	5	35,56	28,16174	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	6	37,18	29,4447	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	7	45,25	35,83574	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	8	48,71	38,57588	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	9	43,17	34,18848	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	10	28,0	22,1746	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	11	27,92	22,11124	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	12	27,91	22,10332	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	13	28,0	22,1746	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	14	28,0	22,1746	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	15	28,0	22,1746	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	16	27,92	22,11124	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	17	27,88	22,07957	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	18	30,98	24,53461	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	19	35,65	28,23302	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	20	38,89	30,79894	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	21	45,1	35,71695	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	22	51,4	40,70623	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	23	46,14	36,54057	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-19	24	37,13	29,4051	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	1	36,46	29,05497	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	2	37,06	29,53311	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	3	37,06	29,53311	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	4	37,06	29,53311	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	5	37,06	29,53311	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	6	37,06	29,53311	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	7	37,06	29,53311	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	8	37,06	29,53311	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	9	33,58	26,7599	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	10	29,79	23,73965	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	11	27,9	22,23351	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	12	27,7	22,07413	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	13	27,7	22,07413	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	14	27,69	22,06616	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	15	27,68	22,05819	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	16	27,7	22,07413	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	17	29,57	23,56433	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	18	31,35	24,98282	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	19	33,99	27,08663	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	20	43,7	34,82453	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	21	51,72	41,21567	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	22	51,72	41,21567	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	23	51,72	41,21567	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-20	24	51,72	41,21567	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	1	52,74	42,05488	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	2	41,78	33,31537	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	3	36,62	29,20079	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	4	36,62	29,20079	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	5	36,62	29,20079	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	6	36,62	29,20079	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	7	36,62	29,20079	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	8	36,62	29,20079	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	9	34,41	27,43853	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	10	28,62	22,82159	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	11	27,99	22,31923	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	12	29,54	23,5552	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	13	28,14	22,43884	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	14	27,79	22,15975	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	15	27,78	22,15177	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	16	27,78	22,15177	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	17	27,98	22,31125	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	18	28,0	22,3272	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	19	32,8	26,15472	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	20	49,57	39,52712	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	21	51,93	41,40898	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	22	51,93	41,40898	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	23	54,01	43,06757	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-21	24	53,18	42,40573	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	1	53,13	42,75584	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	2	53,13	42,75584	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	3	44,63	35,91555	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	4	40,98	32,97825	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	5	40,98	32,97825	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	6	52,73	42,43394	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	7	53,13	42,75584	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	8	51,55	41,48435	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	9	33,24	26,74956	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	10	28,89	23,24894	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	11	27,68	22,2752	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	12	27,79	22,36372	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	13	27,88	22,43615	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	14	25,91	20,85081	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	15	26,15	21,04395	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	16	27,56	22,17863	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	17	26,53	21,34975	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	18	23,14	18,62168	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	19	28,37	22,83047	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	20	34,88	28,06933	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	21	35,5	28,56827	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	22	36,4	29,29254	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	23	34,34	27,63477	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-22	24	34,17	27,49797	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	1	34,05	27,4014	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	2	35,27	28,38318	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	3	35,35	28,44756	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	4	35,35	28,44756	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	5	35,35	28,44756	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	6	35,35	28,44756	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	7	34,31	27,61063	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	8	33,81	27,20826	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	9	29,36	23,62717	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	10	27,48	22,11426	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	11	27,53	22,15449	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	12	28,16	22,66148	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	13	28,08	22,5971	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	14	27,6	22,21082	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	15	27,47	22,10621	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	16	27,51	22,1384	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	17	24,42	19,65175	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	18	25,01	20,12655	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	19	28,94	23,28918	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	20	35,8	28,80969	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	21	40,81	32,84144	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	22	40,81	32,84144	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	23	39,8	32,02865	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-23	24	38,79	31,21586	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	1	35,83	28,83383	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	2	36,99	29,76733	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	3	37,89	30,4916	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	4	37,89	30,4916	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	5	37,89	30,4916	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	6	47,94	38,57924	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	7	93,4	75,16272	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	8	57,32	46,1277	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	9	33,72	27,13583	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	10	33,72	27,13583	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	11	34,95	28,12566	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	12	35,16	28,29466	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	13	31,97	25,72754	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	14	30,86	24,83428	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	15	31,22	25,12398	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	16	31,22	25,12398	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	17	31,22	25,12398	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	18	31,22	25,12398	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	19	37,64	30,29041	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	20	48,91	39,35983	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	21	50,72	40,81641	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	22	52,36	42,13619	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	23	50,21	40,406	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-24	24	49,83	40,10019	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	1	54,0	43,73028	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	2	54,44	44,0866	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	3	52,69	42,66942	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	4	38,32	31,0323	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	5	40,63	32,90299	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	6	38,69	31,33194	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	7	49,19	39,83505	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	8	53,61	43,41445	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	9	46,47	37,63234	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	10	30,24	24,48896	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	11	27,98	22,65876	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	12	27,98	22,65876	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	13	27,98	22,65876	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	14	27,98	22,65876	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	15	27,98	22,65876	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	16	27,98	22,65876	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	17	27,98	22,65876	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	18	27,98	22,65876	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	19	31,32	25,36356	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	20	37,02	29,97954	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	21	47,55	38,50694	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	22	53,65	43,44684	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	23	58,37	47,26919	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-25	24	72,52	58,72815	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	1	59,41	48,13398	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	2	54,85	44,43947	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	3	53,83	43,61307	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	4	53,83	43,61307	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	5	53,83	43,61307	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	6	53,83	43,61307	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	7	54,55	44,19641	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	8	54,94	44,51239	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	9	52,36	42,42207	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	10	29,19	23,64974	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	11	27,8	22,52356	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	12	27,8	22,52356	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	13	27,8	22,52356	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	14	27,98	22,6694	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	15	28,03	22,70991	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	16	28,03	22,70991	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	17	29,16	23,62543	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	18	29,82	24,16016	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	19	49,2	39,86184	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	20	131,4	106,46028	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	21	139,44	112,97429	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	22	139,44	112,97429	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	23	139,44	112,97429	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-26	24	135,73	109,96845	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-27	1	78,09	63,0936	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-27	2	39,29	31,74475	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-27	3	37,72	30,47625	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-27	4	37,72	30,47625	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-27	5	46,9	37,89332	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-27	6	53,17	42,95923	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-27	7	53,75	43,42785	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-27	8	53,75	43,42785	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-27	9	48,58	39,2507	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-27	10	34,17	27,60799	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-27	11	33,11	26,75156	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-27	12	32,06	25,9032	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-27	13	32,06	25,9032	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-02-27	14	30,98	25,0306	BA S/E CUMBRES 220 KV BP1
